GuestID,FirstName,LastName,Gender,AgeBand,HomeCity,Country,PostcodeArea,Email,LoyaltyTier,MemberSince,MarketingConsent
GST00665,Callum,Turner,M,45-54,Nottingham,United Kingdom,NG,callum.turner56@gmail.com,Bronze,2025-08-12,Yes
GST00666,Mohammed,Cooper,M,25-34,Edinburgh,United Kingdom,EH,mohammed.cooper490@outlook.com,Platinum,2023-03-28,No
GST00667,Aisha,Cooper,F,45-54,Birmingham,United Kingdom,B,aisha.cooper219@yahoo.co.uk,Gold,2024-12-14,Yes
GST00668,Samuel,Wright,M,55-64,Mumbai,India,,samuel.wright629@icloud.com,Silver,2018-03-06,No
GST00669,Lucy,Campbell,F,18-24,Cardiff,United Kingdom,CF,lucy.campbell702@yahoo.co.uk,Non-member,,Yes
GST00670,Mohammed,Ali,M,55-64,Manchester,United Kingdom,M,mohammed.ali221@hotmail.com,Platinum,2025-06-24,Yes
GST00671,Charlie,Edwards,M,55-64,Newcastle,United Kingdom,NE,charlie.edwards659@icloud.com,Bronze,2020-10-28,Yes
GST00672,Jack,Green,M,25-34,Edinburgh,United Kingdom,EH,jack.green49@gmail.com,Bronze,2020-12-26,Yes
GST00673,Meera,Carter,F,45-54,Glasgow,United Kingdom,G,meera.carter524@yahoo.co.uk,Non-member,,Yes
GST00674,Georgia,Clarke,F,18-24,Milan,Italy,,georgia.clarke913@icloud.com,Bronze,2026-07-03,No
GST00675,Adam,Wright,M,25-34,Newcastle,United Kingdom,NE,adam.wright634@gmail.com,Silver,2020-03-28,Yes
GST00676,Joshua,Mitchell,M,35-44,Nottingham,United Kingdom,NG,joshua.mitchell795@hotmail.com,Bronze,2026-01-05,No
GST00677,Olivia,Campbell,F,45-54,Birmingham,United Kingdom,B,olivia.campbell107@yahoo.co.uk,Non-member,,Yes
GST00678,Yusuf,Cooper,M,35-44,Cambridge,United Kingdom,CB,yusuf.cooper906@proton.me,Silver,2022-10-02,Yes
GST00679,Jacob,Jones,M,45-54,Leeds,United Kingdom,LS,jacob.jones816@yahoo.co.uk,Gold,2023-11-15,Yes
GST00680,Evie,Hall,F,25-34,Cambridge,United Kingdom,CB,evie.hall926@icloud.com,Bronze,2018-10-14,Yes
GST00681,Priya,Campbell,F,25-34,Oxford,United Kingdom,OX,priya.campbell583@gmail.com,Silver,2025-01-03,Yes
GST00682,Nathan,Turner,M,35-44,Edinburgh,United Kingdom,EH,nathan.turner835@gmail.com,Bronze,2018-06-03,No
GST00683,William,Edwards,M,25-34,Manchester,United Kingdom,M,william.edwards329@proton.me,Platinum,2025-12-14,No
GST00684,William,Brown,M,18-24,Newcastle,United Kingdom,NE,william.brown465@yahoo.co.uk,Silver,2023-01-21,No
GST00685,Ryan,Shah,M,35-44,Sheffield,United Kingdom,S,ryan.shah650@proton.me,Bronze,2021-05-06,Yes
GST00686,Hannah,Parker,F,45-54,Reading,United Kingdom,RG,hannah.parker358@yahoo.co.uk,Bronze,2019-03-21,Yes
GST00687,Jessica,Green,F,55-64,Sydney,Australia,,jessica.green352@yahoo.co.uk,Silver,2020-09-25,No
GST00688,Rebecca,Edwards,F,25-34,Birmingham,United Kingdom,B,rebecca.edwards29@proton.me,Silver,2019-10-12,Yes
GST00689,Callum,Williams,M,35-44,Cardiff,United Kingdom,CF,callum.williams467@proton.me,Bronze,2018-10-17,Yes
GST00690,Arjun,Khan,M,35-44,Newcastle,United Kingdom,NE,arjun.khan864@gmail.com,Platinum,2021-01-30,Yes
GST00691,Yusuf,Martin,M,35-44,Dublin,Ireland,,yusuf.martin40@outlook.com,Non-member,,Yes
GST00692,Alfie,Robinson,M,35-44,Liverpool,United Kingdom,L,alfie.robinson787@yahoo.co.uk,Bronze,2022-02-07,Yes
GST00693,Ethan,Hussain,M,65+,Oxford,United Kingdom,OX,ethan.hussain720@hotmail.com,Gold,2019-08-22,No
GST00694,Luke,Baker,M,35-44,Sheffield,United Kingdom,S,luke.baker427@yahoo.co.uk,Gold,2025-05-03,Yes
GST00695,Ethan,Baker,M,55-64,Birmingham,United Kingdom,B,ethan.baker957@proton.me,Bronze,2022-06-03,No
GST00696,Evie,Jackson,F,55-64,Cambridge,United Kingdom,CB,evie.jackson426@proton.me,Silver,2019-11-19,Yes
GST00697,Freya,Walker,F,25-34,Nottingham,United Kingdom,NG,freya.walker906@icloud.com,Silver,2021-10-11,Yes
GST00698,Omar,Edwards,M,35-44,Birmingham,United Kingdom,B,omar.edwards25@yahoo.co.uk,Non-member,,No
GST00699,Fatima,Jones,F,65+,Leeds,United Kingdom,LS,fatima.jones685@yahoo.co.uk,Bronze,2019-04-14,Yes
GST00700,Maya,Jackson,F,25-34,Edinburgh,United Kingdom,EH,maya.jackson838@icloud.com,Gold,2025-03-03,Yes
GST00701,Jacob,Cooper,M,45-54,Nottingham,United Kingdom,NG,jacob.cooper702@proton.me,Non-member,,Yes
GST00702,Evie,Wilson,F,45-54,New York,United States,,evie.wilson856@proton.me,Non-member,,No
GST00703,Ryan,Fraser,M,55-64,Reading,United Kingdom,RG,ryan.fraser64@yahoo.co.uk,Gold,2023-03-02,No
GST00704,Lily,Jackson,F,25-34,Oxford,United Kingdom,OX,lily.jackson856@outlook.com,Bronze,2025-11-20,Yes
GST00705,Nathan,Ahmed,M,25-34,London,United Kingdom,SE,nathan.ahmed208@outlook.com,Silver,2022-08-03,No
GST00706,Thomas,Phillips,M,35-44,Sheffield,United Kingdom,S,thomas.phillips951@gmail.com,Bronze,2023-10-03,Yes
GST00707,Charlie,Patel,M,25-34,Birmingham,United Kingdom,B,charlie.patel579@gmail.com,Platinum,2020-01-05,Yes
GST00708,Priya,Cooper,F,25-34,Nottingham,United Kingdom,NG,priya.cooper562@proton.me,Bronze,2022-12-05,Yes
GST00709,Nadia,Walker,F,18-24,Birmingham,United Kingdom,B,nadia.walker827@proton.me,Silver,2022-04-12,Yes
GST00710,Nathan,Stewart,M,25-34,Nottingham,United Kingdom,NG,nathan.stewart547@icloud.com,Bronze,2018-04-24,Yes
GST00711,Daniel,Murray,M,25-34,Manchester,United Kingdom,M,daniel.murray388@gmail.com,Non-member,,Yes
GST00712,Alice,Fraser,F,25-34,Sydney,Australia,,alice.fraser559@proton.me,Bronze,2021-07-17,Yes
GST00713,Leo,Evans,M,55-64,Birmingham,United Kingdom,B,leo.evans93@yahoo.co.uk,Bronze,2020-04-07,Yes
GST00714,Amelia,Gupta,F,55-64,Leicester,United Kingdom,LE,amelia.gupta367@proton.me,Non-member,,Yes
GST00715,Freya,Edwards,F,25-34,Cambridge,United Kingdom,CB,freya.edwards939@gmail.com,Silver,2018-10-27,Yes
GST00716,Sophie,Wright,F,45-54,Madrid,Spain,,sophie.wright838@yahoo.co.uk,Bronze,2022-05-12,Yes
GST00717,Evie,Evans,F,35-44,New York,United States,,evie.evans655@icloud.com,Gold,2020-09-26,Yes
GST00718,Callum,Stewart,M,25-34,London,United Kingdom,SE,callum.stewart409@yahoo.co.uk,Gold,2020-02-17,Yes
GST00719,James,Green,M,55-64,Madrid,Spain,,james.green427@outlook.com,Gold,2025-02-20,Yes
GST00720,Ryan,Stewart,M,35-44,Cambridge,United Kingdom,CB,ryan.stewart527@gmail.com,Bronze,2019-08-30,Yes
GST00721,Emily,Harris,F,18-24,Sheffield,United Kingdom,S,emily.harris800@outlook.com,Silver,2018-07-10,Yes
GST00722,William,Brown,M,35-44,Glasgow,United Kingdom,G,william.brown676@outlook.com,Non-member,,No
GST00723,William,Hall,M,35-44,Reading,United Kingdom,RG,william.hall738@proton.me,Gold,2019-02-10,No
GST00724,Priya,Williams,F,45-54,Toronto,Canada,,priya.williams789@yahoo.co.uk,Platinum,2019-03-10,Yes
GST00725,Alice,Jones,F,45-54,London,United Kingdom,SE,alice.jones11@icloud.com,Bronze,2024-11-18,No
GST00726,Daniel,Morris,M,45-54,Milan,Italy,,daniel.morris799@hotmail.com,Silver,2026-06-10,No
GST00727,Bethany,Campbell,F,35-44,Glasgow,United Kingdom,G,bethany.campbell250@icloud.com,Bronze,2019-01-13,No
GST00728,Leah,Green,F,35-44,Cambridge,United Kingdom,CB,leah.green18@gmail.com,Bronze,2023-10-30,Yes
GST00729,Nathan,Hussain,M,25-34,Leicester,United Kingdom,LE,nathan.hussain861@gmail.com,Non-member,,Yes
GST00730,Samuel,Hall,M,35-44,Madrid,Spain,,samuel.hall912@icloud.com,Gold,2021-10-26,Yes
GST00731,Nathan,Jones,M,25-34,Leeds,United Kingdom,LS,nathan.jones651@proton.me,Bronze,2022-01-12,Yes
GST00732,Samuel,Stewart,M,18-24,Glasgow,United Kingdom,G,samuel.stewart199@outlook.com,Silver,2019-04-04,Yes
GST00733,Charlie,Singh,M,25-34,Cardiff,United Kingdom,CF,charlie.singh181@yahoo.co.uk,Silver,2019-11-05,Yes
GST00734,William,Ali,M,45-54,Mumbai,India,,william.ali553@hotmail.com,Bronze,2025-10-20,No
GST00735,Georgia,Turner,F,45-54,Sheffield,United Kingdom,S,georgia.turner298@hotmail.com,Silver,2019-03-09,Yes
GST00736,Joshua,Mitchell,M,35-44,Cambridge,United Kingdom,CB,joshua.mitchell108@hotmail.com,Bronze,2021-10-18,No
GST00737,Thomas,Mitchell,M,35-44,Cardiff,United Kingdom,CF,thomas.mitchell389@outlook.com,Bronze,2026-02-18,Yes
GST00738,Leah,Edwards,F,25-34,Bristol,United Kingdom,BS,leah.edwards569@icloud.com,Non-member,,Yes
GST00739,Harry,Murray,M,18-24,Cambridge,United Kingdom,CB,harry.murray793@proton.me,Bronze,2019-02-19,No
GST00740,Adam,Evans,M,25-34,Sydney,Australia,,adam.evans95@proton.me,Non-member,,Yes
GST00741,Amelia,Johnson,F,18-24,London,United Kingdom,SE,amelia.johnson60@hotmail.com,Silver,2020-02-22,Yes
GST00742,Olivia,Clarke,F,45-54,Edinburgh,United Kingdom,EH,olivia.clarke167@outlook.com,Bronze,2019-12-26,Yes
GST00743,Evie,Murray,F,25-34,Newcastle,United Kingdom,NE,evie.murray181@icloud.com,Non-member,,Yes
GST00744,Priya,Edwards,F,45-54,Leicester,United Kingdom,LE,priya.edwards328@outlook.com,Bronze,2019-09-30,Yes
GST00745,Maya,Martin,F,25-34,New York,United States,,maya.martin38@icloud.com,Silver,2019-10-27,Yes
GST00746,Alfie,Fraser,M,25-34,Berlin,Germany,,alfie.fraser334@proton.me,Silver,2025-03-29,Yes
GST00747,Lily,Shah,F,55-64,Edinburgh,United Kingdom,EH,lily.shah834@hotmail.com,Non-member,,Yes
GST00748,Omar,Evans,M,35-44,Madrid,Spain,,omar.evans515@icloud.com,Non-member,,Yes
GST00749,Meera,Johnson,F,55-64,Edinburgh,United Kingdom,EH,meera.johnson902@outlook.com,Silver,2023-03-04,Yes
GST00750,Jacob,Evans,M,25-34,New York,United States,,jacob.evans880@outlook.com,Bronze,2019-02-26,Yes
GST00751,Nathan,White,M,55-64,Paris,France,,nathan.white594@yahoo.co.uk,Bronze,2019-08-09,Yes
GST00752,Samuel,Harris,M,55-64,Reading,United Kingdom,RG,samuel.harris935@icloud.com,Silver,2018-03-16,No
GST00753,Arjun,Murray,M,65+,New York,United States,,arjun.murray496@gmail.com,Gold,2020-03-12,Yes
GST00754,Evie,Collins,F,35-44,Paris,France,,evie.collins453@outlook.com,Silver,2019-01-31,Yes
GST00755,Alfie,Parker,M,45-54,Cardiff,United Kingdom,CF,alfie.parker888@outlook.com,Bronze,2025-09-13,Yes
GST00756,Leo,Wilson,M,65+,Cambridge,United Kingdom,CB,leo.wilson993@outlook.com,Bronze,2025-10-28,Yes
GST00757,Georgia,Davies,F,35-44,Glasgow,United Kingdom,G,georgia.davies648@proton.me,Gold,2022-07-01,No
GST00758,Georgia,Davies,F,25-34,Mumbai,India,,georgia.davies820@proton.me,Gold,2018-11-10,Yes
GST00759,Freya,Collins,F,25-34,Glasgow,United Kingdom,G,freya.collins65@hotmail.com,Gold,2024-08-05,Yes
GST00760,Ananya,Khan,F,35-44,Birmingham,United Kingdom,B,ananya.khan411@yahoo.co.uk,Silver,2018-06-11,No
GST00761,Thomas,Morris,M,35-44,Liverpool,United Kingdom,L,thomas.morris352@yahoo.co.uk,Gold,2018-12-15,Yes
GST00762,Luke,Turner,M,45-54,Newcastle,United Kingdom,NE,luke.turner637@gmail.com,Bronze,2021-08-16,Yes
GST00763,Hannah,Khan,F,35-44,Sheffield,United Kingdom,S,hannah.khan703@outlook.com,Bronze,2022-04-01,Yes
GST00764,Rebecca,Taylor,F,45-54,Leeds,United Kingdom,LS,rebecca.taylor825@outlook.com,Bronze,2022-07-13,No
GST00765,Leah,Harris,F,25-34,Leeds,United Kingdom,LS,leah.harris516@outlook.com,Silver,2021-11-11,Yes
GST00766,Sophie,Khan,F,35-44,Amsterdam,Netherlands,,sophie.khan415@gmail.com,Non-member,,No
GST00767,Olivia,Robinson,F,35-44,Leicester,United Kingdom,LE,olivia.robinson103@icloud.com,Silver,2019-12-18,Yes
GST00768,Amelia,Gupta,F,35-44,Amsterdam,Netherlands,,amelia.gupta341@yahoo.co.uk,Gold,2019-07-22,No
GST00769,Luke,Cooper,M,55-64,New York,United States,,luke.cooper793@outlook.com,Non-member,,No
GST00770,Oscar,Singh,M,25-34,Bristol,United Kingdom,BS,oscar.singh589@yahoo.co.uk,Bronze,2019-11-25,No
GST00771,Thomas,Wood,M,18-24,Glasgow,United Kingdom,G,thomas.wood890@yahoo.co.uk,Gold,2019-08-08,Yes
GST00772,Thomas,Stewart,M,18-24,Newcastle,United Kingdom,NE,thomas.stewart564@icloud.com,Non-member,,Yes
GST00773,Sophie,Jackson,F,18-24,Milan,Italy,,sophie.jackson714@hotmail.com,Bronze,2024-07-13,Yes
GST00774,Fatima,Williams,F,55-64,Leicester,United Kingdom,LE,fatima.williams136@icloud.com,Silver,2022-08-07,Yes
GST00775,Oscar,Patel,M,35-44,Toronto,Canada,,oscar.patel3@proton.me,Bronze,2024-07-08,Yes
GST00776,Matthew,Mehta,M,35-44,Milan,Italy,,matthew.mehta126@proton.me,Bronze,2021-04-11,No
GST00777,Alfie,Stewart,M,65+,Amsterdam,Netherlands,,alfie.stewart939@proton.me,Bronze,2020-05-21,No
GST00778,Freya,Hussain,F,25-34,Leeds,United Kingdom,LS,freya.hussain729@icloud.com,Gold,2026-06-18,Yes
GST00779,Meera,Edwards,F,25-34,Amsterdam,Netherlands,,meera.edwards159@yahoo.co.uk,Bronze,2020-03-19,Yes
GST00780,Leo,Fraser,M,45-54,Edinburgh,United Kingdom,EH,leo.fraser726@gmail.com,Gold,2026-08-01,Yes
GST00781,Callum,Fraser,M,25-34,Cambridge,United Kingdom,CB,callum.fraser948@gmail.com,Non-member,,Yes
GST00782,Isla,Reid,F,25-34,Glasgow,United Kingdom,G,isla.reid447@icloud.com,Bronze,2022-08-10,Yes
GST00783,Matthew,Wood,M,35-44,Newcastle,United Kingdom,NE,matthew.wood281@yahoo.co.uk,Silver,2021-12-26,Yes
GST00784,Fatima,Mehta,F,18-24,Amsterdam,Netherlands,,fatima.mehta622@yahoo.co.uk,Non-member,,Yes
GST00785,Yusuf,Cooper,M,35-44,Edinburgh,United Kingdom,EH,yusuf.cooper397@hotmail.com,Silver,2022-03-20,No
GST00786,Priya,Robinson,F,65+,Cardiff,United Kingdom,CF,priya.robinson126@gmail.com,Bronze,2019-07-12,No
GST00787,David,Stewart,M,25-34,Edinburgh,United Kingdom,EH,david.stewart966@outlook.com,Non-member,,Yes
GST00788,Evie,Taylor,F,25-34,Birmingham,United Kingdom,B,evie.taylor702@gmail.com,Silver,2019-05-19,Yes
GST00789,Isla,Jones,F,35-44,Liverpool,United Kingdom,L,isla.jones435@hotmail.com,Gold,2020-05-14,Yes
GST00790,Omar,Ahmed,M,35-44,Birmingham,United Kingdom,B,omar.ahmed35@icloud.com,Bronze,2026-07-03,No
GST00791,Georgia,Hussain,F,35-44,Nottingham,United Kingdom,NG,georgia.hussain880@icloud.com,Bronze,2021-08-12,Yes
GST00792,David,King,M,25-34,Leeds,United Kingdom,LS,david.king869@gmail.com,Silver,2026-04-19,Yes
GST00793,Yusuf,Green,M,55-64,Glasgow,United Kingdom,G,yusuf.green554@proton.me,Silver,2024-10-26,Yes
GST00794,Ava,Khan,F,25-34,Birmingham,United Kingdom,B,ava.khan484@hotmail.com,Bronze,2019-03-22,Yes
GST00795,Leah,Smith,F,18-24,Glasgow,United Kingdom,G,leah.smith58@icloud.com,Silver,2019-11-23,Yes
GST00796,Leo,Brown,M,45-54,Edinburgh,United Kingdom,EH,leo.brown343@outlook.com,Silver,2024-06-02,Yes
GST00797,Arjun,Hall,M,25-34,New York,United States,,arjun.hall434@gmail.com,Bronze,2026-04-04,No
GST00798,Harry,Morris,M,35-44,Newcastle,United Kingdom,NE,harry.morris961@icloud.com,Non-member,,Yes
GST00799,Ella,Turner,F,35-44,London,United Kingdom,SE,ella.turner122@hotmail.com,Bronze,2025-02-22,Yes
GST00800,Sara,Collins,F,25-34,Bristol,United Kingdom,BS,sara.collins292@outlook.com,Bronze,2024-04-21,No
GST00801,George,Wilson,M,45-54,Newcastle,United Kingdom,NE,george.wilson131@proton.me,Gold,2021-03-22,Yes
GST00802,Matthew,Cooper,M,55-64,Edinburgh,United Kingdom,EH,matthew.cooper933@gmail.com,Bronze,2020-06-07,No
GST00803,Hannah,Stewart,F,35-44,Birmingham,United Kingdom,B,hannah.stewart939@proton.me,Silver,2021-08-06,Yes
GST00804,Noah,Davies,M,35-44,Glasgow,United Kingdom,G,noah.davies668@outlook.com,Bronze,2022-09-27,Yes
GST00805,Maya,Fraser,F,25-34,New York,United States,,maya.fraser190@yahoo.co.uk,Silver,2021-07-14,Yes
GST00806,Nathan,Patel,M,25-34,Leeds,United Kingdom,LS,nathan.patel376@gmail.com,Bronze,2022-02-11,Yes
GST00807,James,Murray,M,35-44,Amsterdam,Netherlands,,james.murray336@hotmail.com,Silver,2022-02-23,Yes
GST00808,Rebecca,Gupta,F,25-34,Birmingham,United Kingdom,B,rebecca.gupta470@proton.me,Bronze,2020-05-29,Yes
GST00809,Mohammed,Hall,M,35-44,Oxford,United Kingdom,OX,mohammed.hall562@proton.me,Platinum,2018-06-04,Yes
GST00810,David,Stewart,M,45-54,Manchester,United Kingdom,M,david.stewart504@yahoo.co.uk,Non-member,,Yes
GST00811,Amelia,Phillips,F,45-54,Reading,United Kingdom,RG,amelia.phillips459@yahoo.co.uk,Bronze,2019-12-05,Yes
GST00812,Luke,Collins,M,45-54,Amsterdam,Netherlands,,luke.collins553@icloud.com,Bronze,2020-08-19,Yes
GST00813,Olivia,Gupta,F,25-34,Glasgow,United Kingdom,G,olivia.gupta778@hotmail.com,Silver,2025-05-20,Yes
GST00814,Lily,Jackson,F,55-64,Manchester,United Kingdom,M,lily.jackson717@yahoo.co.uk,Non-member,,Yes
GST00815,Freya,Campbell,F,25-34,Manchester,United Kingdom,M,freya.campbell189@proton.me,Bronze,2020-07-31,Yes
GST00816,George,Edwards,M,45-54,Manchester,United Kingdom,M,george.edwards652@proton.me,Silver,2021-06-09,Yes
GST00817,Freya,Wood,F,65+,Milan,Italy,,freya.wood400@yahoo.co.uk,Gold,2023-05-28,Yes
GST00818,Ethan,Johnson,M,65+,Leicester,United Kingdom,LE,ethan.johnson868@gmail.com,Bronze,2019-07-23,Yes
GST00819,Oscar,Ahmed,M,25-34,Leicester,United Kingdom,LE,oscar.ahmed614@proton.me,Bronze,2025-06-23,Yes
GST00820,Lucy,Edwards,F,25-34,Cambridge,United Kingdom,CB,lucy.edwards946@icloud.com,Silver,2024-11-17,Yes
GST00821,Chloe,Thompson,F,45-54,Milan,Italy,,chloe.thompson474@icloud.com,Silver,2023-03-26,Yes
GST00822,Oscar,Mitchell,M,35-44,Reading,United Kingdom,RG,oscar.mitchell846@outlook.com,Gold,2019-04-23,Yes
GST00823,Grace,Jones,F,35-44,Bristol,United Kingdom,BS,grace.jones517@proton.me,Gold,2018-04-21,No
GST00824,Jack,Ali,M,25-34,Leeds,United Kingdom,LS,jack.ali62@outlook.com,Bronze,2025-06-10,Yes
GST00825,Charlotte,Singh,F,55-64,London,United Kingdom,SE,charlotte.singh176@yahoo.co.uk,Silver,2020-05-27,No
GST00826,Olivia,Carter,F,35-44,Reading,United Kingdom,RG,olivia.carter282@outlook.com,Silver,2024-01-21,Yes
GST00827,Alfie,Cooper,M,35-44,Cambridge,United Kingdom,CB,alfie.cooper205@gmail.com,Bronze,2022-05-19,No
GST00828,Lily,Reid,F,35-44,Manchester,United Kingdom,M,lily.reid564@proton.me,Silver,2020-02-29,Yes
GST00829,Charlie,White,M,35-44,Edinburgh,United Kingdom,EH,charlie.white559@icloud.com,Bronze,2020-11-20,Yes
GST00830,Rohan,Reid,M,35-44,Madrid,Spain,,rohan.reid110@proton.me,Silver,2025-06-13,Yes
GST00831,Charlotte,Hussain,F,35-44,Edinburgh,United Kingdom,EH,charlotte.hussain895@icloud.com,Silver,2025-07-20,Yes
GST00832,Chloe,Jones,F,25-34,Reading,United Kingdom,RG,chloe.jones361@icloud.com,Non-member,,Yes
GST00833,Bethany,Mehta,F,65+,Newcastle,United Kingdom,NE,bethany.mehta214@yahoo.co.uk,Non-member,,No
GST00834,Omar,Walker,M,55-64,Leeds,United Kingdom,LS,omar.walker630@icloud.com,Platinum,2021-06-09,Yes
GST00835,William,Clarke,M,25-34,Oxford,United Kingdom,OX,william.clarke541@outlook.com,Platinum,2021-04-17,Yes
GST00836,Sara,Gupta,F,25-34,Edinburgh,United Kingdom,EH,sara.gupta298@outlook.com,Silver,2021-09-15,Yes
GST00837,Matthew,Cooper,M,45-54,Leicester,United Kingdom,LE,matthew.cooper344@gmail.com,Silver,2022-06-20,Yes
GST00838,George,Evans,M,45-54,Milan,Italy,,george.evans494@yahoo.co.uk,Silver,2024-10-15,Yes
GST00839,Jacob,Walker,M,45-54,Bristol,United Kingdom,BS,jacob.walker829@yahoo.co.uk,Bronze,2020-06-17,Yes
GST00840,Jessica,Green,F,25-34,Sydney,Australia,,jessica.green117@gmail.com,Silver,2019-02-02,No
GST00841,Meera,Stewart,F,45-54,Liverpool,United Kingdom,L,meera.stewart352@yahoo.co.uk,Non-member,,Yes
GST00842,Freya,Collins,F,55-64,Manchester,United Kingdom,M,freya.collins656@gmail.com,Silver,2025-12-05,Yes
GST00843,Priya,White,F,35-44,Leicester,United Kingdom,LE,priya.white725@hotmail.com,Platinum,2021-05-18,Yes
GST00844,Alice,Johnson,F,35-44,Birmingham,United Kingdom,B,alice.johnson710@outlook.com,Silver,2020-01-13,Yes
GST00845,Amelia,Green,F,35-44,Sydney,Australia,,amelia.green633@yahoo.co.uk,Platinum,2023-09-24,Yes
GST00846,Freya,Baker,F,18-24,Cardiff,United Kingdom,CF,freya.baker638@icloud.com,Non-member,,Yes
GST00847,Lily,Green,F,35-44,Reading,United Kingdom,RG,lily.green190@yahoo.co.uk,Bronze,2025-06-07,No
GST00848,Arjun,Harris,M,18-24,Sheffield,United Kingdom,S,arjun.harris250@icloud.com,Gold,2022-03-02,Yes
GST00849,Isla,Parker,F,45-54,Cambridge,United Kingdom,CB,isla.parker538@proton.me,Bronze,2025-11-19,Yes
GST00850,Matthew,Harris,M,25-34,London,United Kingdom,SE,matthew.harris414@outlook.com,Bronze,2019-02-09,Yes
GST00851,Mohammed,Mitchell,M,18-24,Leicester,United Kingdom,LE,mohammed.mitchell459@outlook.com,Silver,2024-03-28,No
GST00852,Grace,Taylor,F,35-44,Birmingham,United Kingdom,B,grace.taylor824@outlook.com,Non-member,,Yes
GST00853,Sophie,Wilson,F,18-24,Reading,United Kingdom,RG,sophie.wilson912@hotmail.com,Silver,2022-03-09,No
GST00854,Sara,Robinson,F,35-44,London,United Kingdom,SE,sara.robinson182@yahoo.co.uk,Silver,2020-11-22,Yes
GST00855,Jacob,Gupta,M,45-54,Milan,Italy,,jacob.gupta24@gmail.com,Silver,2020-03-11,No
GST00856,Lewis,Hussain,M,65+,Birmingham,United Kingdom,B,lewis.hussain844@proton.me,Bronze,2025-12-21,Yes
GST00857,Sophie,Stewart,F,45-54,London,United Kingdom,SE,sophie.stewart419@proton.me,Platinum,2019-03-24,Yes
GST00858,Jack,Walker,M,18-24,Nottingham,United Kingdom,NG,jack.walker969@yahoo.co.uk,Bronze,2020-05-08,No
GST00859,Isla,Mehta,F,25-34,Liverpool,United Kingdom,L,isla.mehta559@hotmail.com,Silver,2018-09-08,Yes
GST00860,Mohammed,Patel,M,55-64,Sheffield,United Kingdom,S,mohammed.patel534@hotmail.com,Silver,2020-01-25,Yes
GST00861,Noah,Parker,M,45-54,Newcastle,United Kingdom,NE,noah.parker669@yahoo.co.uk,Non-member,,No
GST00862,James,White,M,55-64,Glasgow,United Kingdom,G,james.white667@gmail.com,Non-member,,Yes
GST00863,Ava,King,F,45-54,Nottingham,United Kingdom,NG,ava.king184@icloud.com,Bronze,2024-11-15,Yes
GST00864,Arjun,Martin,M,35-44,London,United Kingdom,SE,arjun.martin922@outlook.com,Bronze,2019-11-27,Yes
GST00865,Chloe,Ali,F,35-44,Bristol,United Kingdom,BS,chloe.ali92@gmail.com,Silver,2024-02-20,Yes
GST00866,Georgia,Reid,F,18-24,Birmingham,United Kingdom,B,georgia.reid765@yahoo.co.uk,Bronze,2023-05-14,Yes
GST00867,Bethany,Patel,F,35-44,Milan,Italy,,bethany.patel442@outlook.com,Non-member,,Yes
GST00868,Nathan,Thompson,M,25-34,Sydney,Australia,,nathan.thompson764@yahoo.co.uk,Bronze,2023-04-06,Yes
GST00869,Sophie,Jackson,F,45-54,Birmingham,United Kingdom,B,sophie.jackson844@gmail.com,Bronze,2024-12-21,No
GST00870,Sophie,Williams,F,45-54,Newcastle,United Kingdom,NE,sophie.williams974@gmail.com,Bronze,2019-08-21,No
GST00871,James,Murray,M,25-34,Sheffield,United Kingdom,S,james.murray566@gmail.com,Bronze,2025-09-22,No
GST00872,Olivia,Turner,F,35-44,Liverpool,United Kingdom,L,olivia.turner549@icloud.com,Silver,2025-04-08,No
GST00873,Daniel,Clarke,M,18-24,Reading,United Kingdom,RG,daniel.clarke965@proton.me,Bronze,2025-08-16,No
GST00874,Samuel,Campbell,M,45-54,Toronto,Canada,,samuel.campbell92@hotmail.com,Bronze,2020-03-19,No
GST00875,Emily,White,F,18-24,Birmingham,United Kingdom,B,emily.white177@hotmail.com,Gold,2026-01-14,No
